order_id,customer_id,zone,cuisine,order_time,delivered_time,distance_km,prep_min,subtotal,discount,delivery_fee,payment_type,weather,rating
900716,57630,นิมมาน,ญี่ปุ่น,21 Apr 2025 12:32,2025-04-21 12:53:18,,14.4,฿70,0,21,เงินสด,ปกติ,5
919252,59340,ช้างคลาน ,ตามสั่ง,2025-04-29 08:57:00,2025-04-29 09:13:30,4.75,11.9,฿50,0,34,เงินสด,ปกติ,5
918600,53721,สันทราย,ข้าวซอย,25/06/2025 17:08,2025-06-25 17:26:24,5.7,8.8,฿38,0,32,APP,ปกติ,5
922395,59728,นิมมาน,ปิ้งย่าง,16/06/2025 20:08,2025-06-16 20:22:36,1.33,11.5,฿601,0,20,บัตรเครดิต,ปกติ,4
906793,56274,หางดง,ตามสั่ง,2025-05-31 12:03:00,2025-05-31 12:31:06,,9.5,฿55,0,41,โอนผ่านแอป,ปกติ,4
903838,59027,นิมมาน,ตามสั่ง,2025-06-17 18:53:00,2025-06-17 19:25:36,7.65,17.3,฿77,0,40,cash,ปกติ,4
922012,55398, นิมมาน,ข้าวซอย,02 Apr 2025 13:10,2025-04-02 13:23:00,0.74,12.6,฿104,0,24,บัตรเครดิต,ปกติ,5
906837,58859, นิมมาน,ญี่ปุ่น,2025-04-26 12:56:00,2025-04-26 13:23:06,8.0,12.0,฿208,0,43,เงินสด,ปกติ,4
915096,54907,หางดง,กาแฟ,14 May 2025 12:34,2025-05-14 12:54:36,2.19,12.6,฿225,17,22,โอนผ่านแอป,ปกติ,5
911928,56602,สันทราย,กาแฟ,2025-04-06 12:39:00,2025-04-06 13:10:54,3.6,10.8,฿79,0,26,,ฝนตก,4
901723,51315,สันกำแพง,ของหวาน,2025-05-14 11:46:00,2025-05-14 12:13:24,11.65,4.3,฿232,13,53,บัตรเครดิต,ปกติ,5
902070,55374,ช้างคลาน,กาแฟ,17 May 2025 12:32,2025-05-17 12:58:00,5.1,14.4,฿35,0,32,วอลเล็ต,ปกติ,4
923754,52473, นิมมาน,ข้าวซอย,31/05/2025 20:27,2025-05-31 20:43:36,3.85,9.2,฿51,0,27,เงินสด,ปกติ,5
914725,52976,สันกำแพง,กาแฟ,12/05/2025 12:19,2025-05-12 12:50:00,,6.8,฿127,0,53,บัตรเครดิต,ปกติ,4
909091,52395,ช้างคลาน ,ตามสั่ง,2025-06-30 09:07:00,2025-06-30 09:23:48,4.82,11.0,฿35,0,32,เงินสด,ปกติ,5
904803,57467,นิมมาน,ข้าวซอย,18 Jun 2025 08:58,2025-06-18 09:18:12,2.62,16.2,฿83,0,27,วอลเล็ต,ปกติ,5
920517,54160,แม่ริม,ญี่ปุ่น,08/06/2025 18:30,2025-06-08 18:57:00,9.05,4.4,฿128,0,41,โอนผ่านแอป,ปกติ,4
904454,61096, ช้างคลาน,ของหวาน,22/05/2025 11:28,2025-05-22 11:55:30,6.51,15.2,฿127,18,35,โอนผ่านแอป,ปกติ,5
908438,57635,แม่ริม,กาแฟ,2025-06-24 18:21:00,2025-06-24 18:51:12,5.67,19.6,฿121,0,34,โอนผ่านแอป,ปกติ,4
906911,51323,หางดง,ญี่ปุ่น,10 Apr 2025 12:29,2025-04-10 12:59:36,5.76,8.8,฿184,0,29,โอนผ่านแอป,ฝนตก,4
909129,50496,สันทราย,ตามสั่ง,02/04/2025 18:31,2025-04-02 18:52:48,1.61,12.8,฿47,0,22,บัตรเครดิต,ปกติ,5
913376,59785,สันทราย,กาแฟ,2025-04-09 11:31:00,2025-04-09 11:52:30,1.79,16.3,฿39,10,24,cash,ปกติ,5
914165,52587,ช้างคลาน ,ข้าวซอย,11 Jun 2025 10:27,2025-06-11 10:47:42,,7.5,฿57,0,42,CASH,ปกติ,5
915537,56331,หางดง,ญี่ปุ่น,13 May 2025 18:56,2025-05-13 19:25:06,2.91,10.4,฿106,0,24,วอลเล็ต,ฝนตก,4
906101,60746,นิมมาน,ของหวาน,16/06/2025 18:21,2025-06-16 18:59:54,,7.8,฿97,0,52,เงินสด,ฝนตก,3
902756,60688,สันกำแพง,กาแฟ,09 Apr 2025 08:51,2025-04-09 09:06:12,2.86,14.7,฿49,5,24,บัตรเครดิต,ปกติ,5
910493,56066,ช้างคลาน,กาแฟ,17/05/2025 11:02,2025-05-17 11:23:30,4.83,10.6,฿66,0,33,วอลเล็ต,ปกติ,5
914403,56254,แม่ริม,กาแฟ,2025-06-26 08:49:00,2025-06-26 09:18:06,,8.1,฿35,4,65,บัตรเครดิต,ปกติ,3
916831,54141,สันกำแพง ,ของหวาน,06 May 2025 11:44,2025-05-06 12:07:12,3.15,16.0,฿88,0,22,โอนผ่านแอป,ปกติ,5
908326,55296,ช้างคลาน,ตามสั่ง,27/04/2025 21:44,2025-04-27 22:01:30,2.07,8.9,฿35,0,19,APP,ปกติ,5
903866,51478,หางดง,ข้าวซอย,16 Jun 2025 21:12,2025-06-16 21:28:36,,15.6,฿35,0,31,บัตรเครดิต,ปกติ,5
918886,60537,ช้างคลาน,ตามสั่ง,2025-06-29 20:50:00,2025-06-29 21:05:48,3.48,13.4,฿76,0,31,APP,ปกติ,5
906719,51396,สันทราย,กาแฟ,26/05/2025 12:34,2025-05-26 13:01:24,7.23,7.7,฿35,0,43,โอนผ่านแอป,ปกติ,4
900516,60111,ช้างคลาน,ญี่ปุ่น,27/04/2025 10:54,2025-04-27 11:07:54,1.79,9.8,฿396,0,20,CASH,ปกติ,5
915179,54861,นิมมาน,ตามสั่ง,24 May 2025 10:35,2025-05-24 10:50:18,,4.0,฿81,17,37,โอนผ่านแอป,ปกติ,5
900074,50493,แม่ริม ,ตามสั่ง,26 Apr 2025 12:32,2025-04-26 13:00:00,3.15,18.7,฿57,0,28,เงินสด,ปกติ,4
900947,56934,นิมมาน,ญี่ปุ่น,24 May 2025 17:24,2025-05-24 17:37:42,2.6,7.4,฿372,53,21,บัตรเครดิต,ปกติ,5
919566,55150,สันทราย ,ข้าวซอย,29 Apr 2025 17:28,2025-04-29 17:59:12,13.11,8.4,฿87,5,53,APP,ฝนตก,4
917965,52700,นิมมาน,ข้าวซอย,2025-04-14 10:57:00,2025-04-14 11:15:24,4.1,17.8,฿40,0,28,CASH,ปกติ,5
914432,54994,นิมมาน,ญี่ปุ่น,2025-06-11 17:11:00,2025-06-11 17:26:30,3.53,9.3,฿173,0,25,บัตรเครดิต,ปกติ,4
910828,50359,นิมมาน,ตามสั่ง,2025-04-28 18:34:00,2025-04-28 19:03:30,5.61,7.8,฿81,0,30,โอนผ่านแอป,ฝนตก,4
923967,61266,หางดง,ญี่ปุ่น,2025-05-24 13:35:00,2025-05-24 13:47:30,2.42,6.7,฿203,21,25,บัตรเครดิต,ปกติ,5
902716,60076,หางดง,ปิ้งย่าง,13/05/2025 12:59,2025-05-13 13:25:48,8.75,11.6,฿338,0,44,โอนผ่านแอป,ปกติ,5
910132,59071,หางดง,ตามสั่ง,07 May 2025 17:23,2025-05-07 17:41:54,6.63,12.3,฿71,8,39,cash,ปกติ,5
916656,54071,แม่ริม,กาแฟ,24 Apr 2025 20:13,2025-04-24 20:31:54,5.99,11.7,฿74,7,-37,,ปกติ,5
918891,58476,หางดง,ตามสั่ง,06/05/2025 12:47,2025-05-06 13:10:00,3.23,13.8,฿38,0,22,บัตรเครดิต,ปกติ,5
923368,60172,นิมมาน,ตามสั่ง,21 Jun 2025 17:22,2025-06-21 17:36:06,1.9,10.6,฿178,0,22,โอนผ่านแอป,ปกติ,5
906166,51367,หางดง,ปิ้งย่าง,14/05/2025 17:15,2025-05-14 17:27:54,4.27,5.7,฿109,0,31,CASH,ปกติ,5
912608,57771,ช้างคลาน ,ตามสั่ง,19 Jun 2025 12:58,2025-06-19 13:21:36,2.55,10.7,฿130,14,24,บัตรเครดิต,ปกติ,5
916080,60635,แม่ริม,ญี่ปุ่น,2025-05-11 12:37:00,2025-05-11 13:03:48,5.53,12.7,฿290,35,36,cash,ปกติ,4
900282,61745,ช้างคลาน,ข้าวซอย,2025-05-16 20:06:00,2025-05-16 20:39:00,,14.5,฿49,0,67,วอลเล็ต,ปกติ,4
900364,57956,สันทราย,กาแฟ,2025-04-19 12:35:00,2025-04-19 13:04:06,7.57,9.7,฿142,0,41,บัตรเครดิต,ปกติ,5
919695,52117,สันทราย,กาแฟ,14/04/2025 18:02,2025-04-14 18:35:24,5.12,13.8,฿113,17,29,เงินสด,ฝนตก,4
918523,58043,นิมมาน ,ปิ้งย่าง,21 May 2025 11:35,2025-05-21 11:59:12,,8.2,฿307,0,33,โอนผ่านแอป,ปกติ,4
902588,53991,แม่ริม,ปิ้งย่าง,29 Jun 2025 10:52,2025-06-29 11:12:30,6.2,10.9,฿117,8,36,บัตรเครดิต,ปกติ,4
917871,50178,นิมมาน,ปิ้งย่าง,06/06/2025 17:17,2025-06-06 17:32:06,2.3,12.4,฿490,0,20,บัตรเครดิต,ปกติ,5
910640,60719, หางดง,ของหวาน,2025-05-22 12:39:00,2025-05-22 13:03:48,5.54,9.2,฿67,13,34,บัตรเครดิต,ปกติ,5
915820,60637,แม่ริม,ปิ้งย่าง,11 May 2025 18:03,2025-05-11 18:34:54,9.84,14.3,฿370,0,44,โอนผ่านแอป,ปกติ,5
901845,51743,หางดง,ตามสั่ง,24 Apr 2025 20:34,2025-04-24 20:51:24,4.12,10.8,฿36,0,31,บัตรเครดิต,ปกติ,5
912404,57436,แม่ริม,ปิ้งย่าง,11 Apr 2025 12:00,2025-04-11 12:22:42,5.04,11.5,฿216,48,33,โอนผ่านแอป,ปกติ,5
920056,59357,ช้างคลาน,กาแฟ,2025-06-27 09:29:00,2025-06-27 09:44:54,4.39,13.2,฿39,0,26,เงินสด,ปกติ,5
913805,55077,นิมมาน,ข้าวซอย,02 Jun 2025 19:46,2025-06-02 19:59:18,2.48,12.8,฿72,0,21,โอนผ่านแอป,ปกติ,5
920469,56294,ช้างคลาน ,ตามสั่ง,07 Jun 2025 12:54,2025-06-07 13:23:30,5.44,9.2,฿71,0,29,เงินสด,ฝนตก,5
923346,58739,นิมมาน,ตามสั่ง,10 Apr 2025 19:52,2025-04-10 20:06:48,,12.3,฿45,0,27,เงินสด,ปกติ,5
916189,60827,หางดง,ข้าวซอย,25/05/2025 20:43,2025-05-25 21:03:24,6.18,12.3,฿102,25,41,cash,ปกติ,5
903593,60426, หางดง,ข้าวซอย,16/05/2025 19:15,2025-05-16 19:30:30,4.35,11.4,฿186,0,33,บัตรเครดิต,ปกติ,5
914071,56521,นิมมาน,ของหวาน,02/06/2025 18:24,2025-06-02 18:56:48,3.93,12.1,฿129,16,25,cash,ฝนตก,4
918594,52078,ช้างคลาน,ตามสั่ง,25/05/2025 19:08,2025-05-25 19:25:12,3.31,13.9,฿37,0,28,โอนผ่านแอป,ปกติ,5
910211,56353,ช้างคลาน,ของหวาน,20/04/2025 12:29,2025-04-20 12:53:12,2.49,10.6,฿220,55,16,เงินสด,ปกติ,5
918582,60282,หางดง,กาแฟ,20/04/2025 10:59,2025-04-20 11:17:54,1.49,19.0,฿157,0,20,บัตรเครดิต,ปกติ,5
903575,55703,สันทราย,ข้าวซอย,2025-06-02 13:29:00,2025-06-02 13:45:06,3.72,11.9,฿68,0,31,CASH,ปกติ,4
921379,53589,นิมมาน,ตามสั่ง,2025-06-24 13:01:00,2025-06-24 13:13:36,2.8,11.9,฿85,19,25,โอนผ่านแอป,ปกติ,5
919923,50332,ช้างคลาน ,ญี่ปุ่น,2025-06-06 12:19:00,2025-06-06 12:39:42,1.53,10.8,฿157,0,12,เงินสด,ปกติ,4
902608,54964,แม่ริม,กาแฟ,22/05/2025 11:07,2025-05-22 11:43:06,15.22,11.4,฿130,19,63,โอนผ่านแอป,ปกติ,5
913142,55478,นิมมาน,กาแฟ,19 May 2025 11:54,2025-05-19 12:23:18,7.92,13.6,฿54,0,41,บัตรเครดิต,ปกติ,4
910368,59796,สันทราย,ญี่ปุ่น,11/04/2025 18:26,2025-04-11 18:48:42,0.62,16.8,฿208,0,19,โอนผ่านแอป,ปกติ,5
904669,58448,นิมมาน,ตามสั่ง,2025-06-22 17:26:00,2025-06-22 17:47:12,6.01,14.0,฿46,3,31,เงินสด,ปกติ,5
922637,59462,หางดง,ญี่ปุ่น,07/05/2025 10:58,2025-05-07 11:18:48,6.35,15.3,฿177,0,33,บัตรเครดิต,ปกติ,5
916379,50081,หางดง,ญี่ปุ่น,10/05/2025 13:18,2025-05-10 13:30:18,4.05,4.2,฿35,0,35,CASH,ปกติ,5
918209,61275,สันกำแพง,กาแฟ,29 Apr 2025 10:03,2025-04-29 10:20:42,6.43,10.5,฿104,20,36,วอลเล็ต,ปกติ,5
901081,50794,ช้างคลาน,ข้าวซอย,20/04/2025 17:49,2025-04-20 18:03:12,1.67,14.1,฿156,38,24,โอนผ่านแอป,ปกติ,1
911280,59402,สันทราย,ปิ้งย่าง,2025-04-27 09:49:00,2025-04-27 10:10:18,2.83,15.0,฿247,0,22,โอนผ่านแอป,ฝนตก,4
909349,52568,ช้างคลาน,ญี่ปุ่น,2025-04-21 21:06:00,2025-04-21 21:20:42,6.46,7.9,฿205,0,41,โอนผ่านแอป,ปกติ,5
906393,50077,ช้างคลาน,ญี่ปุ่น,18 Jun 2025 11:41,2025-06-18 12:14:42,3.45,15.7,฿153,0,29,โอนผ่านแอป,ฝนตก,4
922744,50241,หางดง ,ตามสั่ง,15 Apr 2025 19:38,2025-04-15 19:57:18,,13.2,฿137,0,37,cash,ปกติ,5
915054,51949,แม่ริม,ตามสั่ง,2025-06-16 08:24:00,2025-06-16 08:44:18,4.76,17.7,฿35,0,34,cash,ปกติ,5
906058,60590,ช้างคลาน,ตามสั่ง,25/05/2025 19:08,2025-05-25 19:25:36,2.82,12.3,฿184,0,28,บัตรเครดิต,ปกติ,2
905306,52562,ช้างคลาน,ข้าวซอย,13 Apr 2025 08:06,2025-04-13 08:27:36,2.93,8.3,฿58,0,26,โอนผ่านแอป,ฝนตก,5
918070,60637, แม่ริม,ตามสั่ง,02/04/2025 19:15,2025-04-02 19:40:54,13.73,14.3,฿108,0,57,โอนผ่านแอป,ปกติ,4
922614,50572,ช้างคลาน ,ข้าวซอย,06 Apr 2025 17:28,2025-04-06 17:42:18,1.53,12.1,฿66,4,22,บัตรเครดิต,ปกติ,5
922566,57745,หางดง,ข้าวซอย,12 Apr 2025 11:19,2025-04-12 11:41:48,,7.5,฿106,0,29,วอลเล็ต,ปกติ,5
911790,56184,หางดง,ตามสั่ง,12/06/2025 10:31,2025-06-12 10:48:30,5.04,12.6,฿61,8,35,โอนผ่านแอป,ปกติ,5
915771,54633, หางดง,ตามสั่ง,16 Jun 2025 11:17,2025-06-16 11:39:54,1.9,7.2,฿66,7,25,โอนผ่านแอป,ปกติ,5
909240,53829,แม่ริม,ปิ้งย่าง,28 Apr 2025 13:02,2025-04-28 13:35:06,10.11,19.2,฿402,0,46,เงินสด,ฝนตก,4
907078,53125,นิมมาน,ตามสั่ง,04 May 2025 12:03,2025-05-04 12:23:18,0.5,13.3,฿98,0,16,เงินสด,ปกติ,5
902279,51713,นิมมาน,ตามสั่ง,16/04/2025 17:57,2025-04-16 18:17:06,8.98,9.5,฿35,0,46,,ปกติ,5
901740,55135,หางดง,ปิ้งย่าง,2025-05-13 21:00:00,2025-05-13 21:20:18,,14.3,฿105,0,25,โอนผ่านแอป,ปกติ,5
919787,60565,หางดง,ของหวาน,11 Apr 2025 17:00,2025-04-11 17:10:24,4.94,8.6,฿85,0,32,โอนผ่านแอป,ปกติ,5
916839,57455,ช้างคลาน,ตามสั่ง,28 Apr 2025 19:05,2025-04-28 19:19:24,3.46,11.9,฿124,22,27,วอลเล็ต,ปกติ,5
919482,53740, นิมมาน,ข้าวซอย,08 Apr 2025 12:58,2025-04-08 13:29:36,9.94,8.6,฿35,2,47,บัตรเครดิต,ปกติ,5
906144,57121,ช้างคลาน,ตามสั่ง,23/04/2025 12:54,2025-04-23 13:18:42,5.12,12.5,฿77,7,35,บัตรเครดิต,ปกติ,2
915560,51575,สันทราย,ปิ้งย่าง,09/06/2025 10:24,2025-06-09 10:39:06,4.57,10.0,฿214,0,32,โอนผ่านแอป,ปกติ,5
905081,59379,นิมมาน,กาแฟ,26/05/2025 13:19,2025-05-26 13:39:24,6.02,13.6,฿81,0,37,โอนผ่านแอป,ปกติ,5
915202,55392,หางดง,ข้าวซอย,24/05/2025 08:00,2025-05-24 08:18:36,7.92,9.2,฿108,0,34,APP,ปกติ,5
914802,54299,ช้างคลาน,ตามสั่ง,23/04/2025 09:16,2025-04-23 09:37:24,2.62,11.7,฿106,11,24,APP,ฝนตก,5
906266,56443,สันกำแพง,ตามสั่ง,02/05/2025 18:50,2025-05-02 19:14:54,5.33,8.3,฿133,0,30,โอนผ่านแอป,ปกติ,4
920552,60457,ช้างคลาน,ของหวาน,2025-06-19 10:24:00,2025-06-19 10:44:00,5.41,18.1,฿185,12,33,วอลเล็ต,ปกติ,5
918050,53628,หางดง,ปิ้งย่าง,03/05/2025 10:10,2025-05-03 10:22:42,1.66,8.9,฿449,76,21,โอนผ่านแอป,ปกติ,5
900811,57850,สันกำแพง ,กาแฟ,2025-04-21 12:15:00,2025-04-21 12:44:06,,8.7,฿75,0,52,โอนผ่านแอป,ปกติ,5
922643,54209,สันทราย,ปิ้งย่าง,30/06/2025 19:48,2025-06-30 20:11:48,5.59,7.7,฿273,0,32,วอลเล็ต,ฝนตก,4
911631,52553,นิมมาน,กาแฟ,27/04/2025 10:19,2025-04-27 10:42:42,2.59,13.2,฿87,0,24,วอลเล็ต,ฝนตก,4
903884,56130,หางดง,ข้าวซอย,25 May 2025 11:48,2025-05-25 12:07:48,2.12,8.2,฿82,0,23,เงินสด,ปกติ,5
907574,52195, หางดง,ข้าวซอย,2025-06-15 19:14:00,2025-06-15 19:37:00,9.02,14.5,฿136,0,44,,ปกติ,4
919720,52047,สันกำแพง,ของหวาน,2025-04-15 08:33:00,2025-04-15 08:57:30,12.09,9.9,฿178,14,54,โอนผ่านแอป,ปกติ,4
909854,50183,หางดง,ของหวาน,04/04/2025 21:32,2025-04-04 21:47:42,2.4,15.1,฿101,15,-24,โอนผ่านแอป,ปกติ,5
900239,60623,หางดง ,กาแฟ,30 Jun 2025 18:19,2025-06-30 18:40:18,2.11,12.8,฿42,7,25,วอลเล็ต,ปกติ,5
923832,54385,หางดง,ข้าวซอย,15/06/2025 10:06,2025-06-15 10:20:18,4.57,5.2,฿35,0,31,วอลเล็ต,ปกติ,5
902788,61582,สันทราย,กาแฟ,2025-05-18 18:07:00,2025-05-18 18:31:06,2.51,11.9,฿56,0,23,โอนผ่านแอป,ปกติ,5
902959,54937,หางดง,ญี่ปุ่น,21 Apr 2025 12:13,2025-04-21 12:34:00,1.08,10.6,฿132,0,21,โอนผ่านแอป,ปกติ,5
918215,51291,แม่ริม,ของหวาน,21 Jun 2025 12:18,2025-06-21 12:55:30,21.33,4.0,฿226,0,76,โอนผ่านแอป,ปกติ,4
907734,57931,แม่ริม,ตามสั่ง,20 May 2025 10:08,2025-05-20 10:32:36,12.28,10.5,฿156,0,59,เงินสด,ปกติ,5
901175,51101,สันทราย,ของหวาน,2025-04-07 13:38:00,2025-04-07 14:02:00,3.39,10.6,฿68,0,31,,ฝนตก,4
